id_emprestimo,id_usuario,id_livro,data_emprestimo,data_devolucao
14847,6236,834,2026-03-17,2026-03-18
14848,3208,1557,2025-11-12,
14849,4707,1426,2025-08-19,2025-09-12
14850,2056,2284,2025-08-20,
14851,9837,1185,2025-11-27,2025-12-01
14852,4475,3163,2025-07-31,2025-08-16
14853,3610,4940,2025-10-31,2025-11-01
14854,1283,3044,2025-07-02,2025-07-14
14855,4064,3559,2025-08-18,2025-09-09
14856,273,4999,2025-10-27,2025-11-25
14857,5652,4305,2025-08-22,2025-09-16
14858,5793,2954,2025-09-12,2025-10-12
14859,3626,920,2026-06-06,2026-06-13
14860,6673,3469,2026-04-24,2026-05-05
14861,8607,3091,2025-09-24,
14862,9816,3027,2025-08-09,2025-09-05
14863,8266,3606,2026-03-27,
14864,7378,2780,2025-09-02,
14865,8006,2892,2026-03-25,2026-04-14
14866,1007,4820,2026-01-09,2026-02-05
14867,1533,2508,2025-11-28,2025-12-01
14868,9077,4398,2025-11-10,2025-12-10
14869,8494,2287,2026-01-03,2026-01-04
14870,4511,3916,2025-09-08,2025-09-19
14871,9917,3110,2026-02-25,
14872,9387,1772,2026-05-20,2026-06-15
14873,7298,3231,2026-04-18,2026-05-01
14874,4541,4841,2026-05-04,2026-05-13
14875,5363,1963,2025-08-28,2025-09-16
14876,8321,1053,2026-03-03,2026-03-08
14877,9616,2891,2026-01-21,2026-02-15
14878,8695,3722,2026-05-22,2026-06-20
14879,5272,532,2025-10-22,2025-11-17
14880,5468,538,2026-06-04,
14881,7388,1935,2025-11-20,2025-12-03
14882,9885,2598,2025-07-19,2025-07-24
14883,4505,921,2025-07-19,2025-07-23
14884,1013,4368,2025-12-20,2026-01-13
14885,1088,4123,2026-04-18,2026-04-26
14886,5433,298,2026-03-16,
14887,9923,85,2026-05-04,
14888,1876,3012,2025-06-23,2025-07-21
14889,6659,2344,2025-06-17,2025-06-19
14890,1920,2700,2026-02-01,2026-02-16
14891,6615,689,2026-01-05,2026-02-03
14892,4401,3437,2026-03-23,2026-03-31
14893,2417,4816,2026-04-25,
14894,2079,2923,2026-05-19,2026-05-26
14895,2763,1483,2026-02-05,2026-03-03
14896,7361,1876,2026-03-10,
14897,7145,2439,2025-11-08,2025-11-12
14898,3800,115,2025-12-10,2025-12-26
14899,9492,2423,2026-05-02,2026-05-03
14900,1791,134,2026-04-06,2026-05-02
14901,4726,4277,2025-12-27,
14902,8010,4388,2026-06-07,
14903,7282,2016,2025-08-17,2025-09-01
14904,295,365,2025-09-24,
14905,6763,689,2025-08-09,
14906,2546,3371,2026-05-04,2026-05-05
14907,8185,1244,2025-09-20,2025-10-05
14908,1546,535,2026-05-19,2026-06-13
14909,2785,402,2025-09-05,2025-09-06
14910,1490,1990,2026-02-03,2026-02-07
14911,7430,1013,2025-11-13,2025-12-12
14912,4574,4446,2025-10-30,2025-11-25
14913,2332,3171,2026-01-15,2026-01-31
14914,2472,3451,2026-02-16,2026-03-01
14915,2286,3568,2026-01-13,2026-02-09
14916,10474,1658,2025-09-15,2025-09-30
14917,2130,1959,2025-09-06,2025-09-18
14918,1437,4174,2025-09-25,2025-10-02
14919,7379,402,2026-01-11,2026-02-06
14920,5457,1489,2026-03-01,2026-03-05
14921,7745,2030,2026-02-08,
14922,1721,3468,2025-08-22,2025-09-03
14923,8521,4929,2026-03-04,2026-03-16
14924,4387,2287,2026-03-11,2026-03-20
14925,2077,2304,2025-09-16,
14926,8286,4614,2025-11-17,
14927,4046,2877,2026-02-27,2026-03-28
14928,1738,2941,2026-05-09,2026-06-06
14929,3670,3130,2025-07-29,
14930,6664,554,2025-08-22,2025-09-18
14931,5305,3070,2025-09-22,
14932,9387,3894,2026-06-14,2026-07-05
14933,2932,3512,2025-10-12,2025-11-02
14934,6282,3460,2025-10-05,2025-10-21
14935,2982,4962,2026-06-12,2026-07-10
14936,8529,972,2025-07-23,2025-08-22
14937,4809,3154,2025-12-07,2025-12-24
14938,7714,4264,2025-12-03,2025-12-31
14939,1750,4326,2026-02-22,2026-03-12
14940,409,949,2025-07-28,2025-08-24
14941,4029,1639,2026-02-05,2026-02-09
14942,2957,2289,2025-07-21,2025-08-10
14943,314,3725,2026-02-03,
14944,3412,2395,2026-05-25,2026-06-16
14945,8971,475,2026-04-25,2026-05-20
14946,5043,222,2026-03-08,2026-03-25
14947,9860,1320,2025-08-01,
14948,6378,1772,2025-07-09,2025-07-31
14949,1835,4925,2026-02-04,2026-02-10
14950,8651,2287,2025-09-26,2025-10-19
14951,3723,3727,2025-10-09,
14952,9984,711,2025-09-16,
14953,4907,4341,2025-08-12,2025-09-08
14954,4993,1301,2026-01-14,2026-01-28
14955,767,2618,2025-06-16,2025-07-09
14956,5862,4326,2026-01-23,2026-02-10
14957,1452,3987,2026-01-19,2026-01-27
14958,8720,1158,2026-01-21,
14959,7056,17,2025-12-28,
14960,4490,3646,2025-06-14,
14961,8132,89,2026-05-07,
14962,6365,2434,2026-06-14,2026-07-09
14963,8833,4654,2025-11-01,2025-11-22
14964,598,1030,2026-04-11,2026-04-28
14965,3775,3471,2025-10-13,
14966,611,3896,2026-05-26,
14967,9232,3388,2026-01-20,
14968,8367,561,2026-06-06,2026-06-29
14969,3972,4534,2026-05-03,2026-05-14
14970,5524,4587,2025-07-04,2025-07-17
14971,3698,4829,2025-10-04,
14972,1360,513,2025-12-05,
14973,2423,1010,2025-06-30,
14974,1426,3927,2026-03-26,
14975,907,1275,2025-07-12,2025-07-26
14976,8974,4882,2025-06-21,2025-06-25
14977,9443,4326,2025-12-21,2026-01-02
14978,2773,3523,2025-09-15,2025-09-25
14979,3795,1379,2025-10-22,2025-11-21
14980,2251,4673,2026-01-14,2026-01-18
14981,2856,21,2026-04-22,2026-05-22
14982,2477,4234,2026-01-24,2026-02-22
14983,4135,3038,2025-10-28,2025-10-31
14984,9107,3297,2025-08-30,2025-09-22
14985,4726,794,2026-01-03,2026-01-20
14986,3772,1177,2026-06-10,2026-07-10
14987,6579,3835,2026-01-25,
14988,7103,3058,2026-02-16,2026-02-17
14989,371,1549,2025-12-12,2026-01-03
14990,3550,260,2025-07-20,2025-08-19
14991,2238,842,2026-03-05,2026-03-15
14992,3522,3543,2026-05-24,
14993,3781,3278,2026-02-18,
14994,8870,1844,2025-11-23,2025-12-23
14995,8532,4221,2026-06-04,
14996,330,850,2025-10-22,2025-11-01
14997,5676,3386,2025-12-06,2026-01-02
14998,1278,3034,2025-07-16,2025-07-26
14999,2770,3436,2026-02-13,2026-03-06
15000,2897,2973,2025-09-28,2025-10-08
15001,9333,4823,2025-08-22,2025-09-14
15002,10216,1491,2026-02-18,2026-03-19
15003,60,1875,2025-09-04,2025-09-27
15004,692,803,2025-12-07,2025-12-10
15005,6232,3121,2025-08-16,
15006,2796,2598,2026-05-01,2026-05-04
15007,9996,4890,2025-10-08,2025-10-30
15008,1672,921,2025-09-03,2025-09-23
15009,6153,1385,2025-12-13,2026-01-08
15010,37,2802,2025-07-07,2025-08-05
15011,6683,977,2026-01-07,2026-02-04
15012,2343,485,2025-07-19,2025-08-17
15013,5876,4029,2026-04-15,2026-05-05
15014,8784,4993,2025-11-29,2025-12-11
15015,8219,3546,2025-12-22,2026-01-21
15016,2389,4839,2025-10-20,
15017,6185,1437,2026-03-19,2026-04-12
15018,4035,2129,2025-10-15,
15019,2061,602,2025-09-04,2025-09-07
15020,2467,1707,2025-07-28,2025-08-09
15021,1371,4631,2026-03-25,
15022,9217,2092,2025-10-31,2025-11-19
15023,8300,4517,2026-05-04,2026-05-22
15024,8287,2867,2025-10-07,
15025,6911,1059,2025-06-26,2025-06-29
15026,6796,3179,2025-10-28,
15027,1869,3899,2025-12-03,2025-12-04
15028,7537,2245,2025-10-16,
15029,7373,4612,2025-10-15,2025-11-06
15030,2233,2684,2025-12-05,2025-12-17
15031,872,3831,2026-04-28,2026-05-19
15032,6814,4517,2025-08-22,2025-09-12
15033,5122,2820,2026-03-19,2026-03-26
15034,312,4446,2026-04-08,
15035,2129,3471,2025-12-24,2025-12-25
15036,3266,713,2026-04-27,2026-04-28
15037,376,598,2025-11-02,2025-11-18
15038,4721,2796,2025-09-22,2025-09-28
15039,9524,1953,2025-07-13,2025-07-16
15040,1556,2287,2025-10-02,2025-10-03
15041,5730,3973,2025-11-25,2025-11-29
15042,3360,4441,2026-03-30,
15043,605,554,2025-12-01,2025-12-23
15044,2804,4716,2026-04-21,2026-04-22
15045,9206,1581,2026-05-08,
15046,3038,128,2026-05-03,
15047,8093,4555,2026-04-16,
15048,6105,2503,2026-05-30,2026-06-29
15049,4724,425,2026-03-21,2026-04-16
15050,6601,2112,2025-11-14,2025-12-08
15051,8179,4629,2026-03-16,2026-04-09
15052,5912,3783,2026-02-08,
15053,1499,2704,2025-11-13,
15054,45,2751,2025-07-27,2025-08-01
15055,8998,97,2025-07-31,2025-08-09
15056,1682,3199,2025-12-29,2026-01-17
15057,3759,2973,2025-07-23,
15058,6729,2179,2025-10-02,2025-10-23
15059,5050,1158,2025-08-23,2025-09-08
15060,4172,2973,2025-07-02,2025-07-28
15061,1815,910,2025-11-18,2025-12-09
15062,6970,3194,2026-02-04,2026-02-24
15063,6808,2745,2025-09-12,2025-09-16
15064,5423,3077,2026-02-23,2026-03-01
15065,8407,456,2025-06-16,2025-07-13
15066,6597,2640,2026-01-18,2026-02-11
15067,4322,867,2025-11-20,2025-12-16
15068,6176,3538,2025-11-14,
15069,4678,2660,2025-12-21,2026-01-06
15070,788,3483,2025-11-17,2025-11-24
15071,8485,3870,2025-12-14,2025-12-21
15072,280,462,2026-05-05,2026-05-27
15073,3765,2508,2025-12-18,2026-01-05
15074,1881,3551,2026-03-14,2026-03-30
15075,7935,3631,2026-06-13,2026-06-15
15076,704,3631,2025-10-22,2025-10-28
15077,2340,3313,2026-02-22,2026-03-12
15078,3170,1626,2025-11-28,2025-12-07
15079,2526,1006,2026-05-16,
15080,9745,168,2026-05-10,2026-05-19
15081,9744,3197,2025-09-14,
15082,7931,4590,2025-11-27,2025-12-05
15083,9960,2023,2025-12-27,2026-01-23
15084,2291,1634,2026-04-17,2026-05-03
15085,3415,1664,2025-10-02,2025-10-08
15086,6067,2470,2025-07-19,
15087,5668,478,2025-08-16,2025-09-05
15088,5607,4662,2025-10-23,2025-11-02
15089,8062,3523,2026-04-17,
15090,2038,686,2025-09-11,2025-10-06
15091,6930,2629,2025-11-24,
15092,9670,3201,2026-03-27,2026-04-03
15093,3543,423,2025-06-23,2025-07-13
15094,10280,3091,2025-07-14,2025-07-30
15095,3516,89,2026-06-10,2026-07-01
15096,2273,2023,2026-04-08,2026-05-02
15097,5741,2065,2025-10-06,2025-10-10
15098,7780,4841,2026-05-21,2026-06-18
15099,9403,3548,2026-03-22,2026-04-07
15100,4638,674,2026-06-12,2026-07-05
15101,2069,2723,2025-09-15,2025-10-07
15102,6530,4305,2026-03-08,2026-03-21
15103,6760,33,2025-12-11,2026-01-01
15104,5649,4664,2025-07-22,
15105,6069,4739,2025-09-11,2025-09-22
15106,5776,1021,2025-07-05,2025-07-13
15107,6802,2376,2026-06-07,2026-06-30
15108,9171,2446,2026-03-11,2026-04-03
15109,6933,3147,2025-10-08,2025-10-27
15110,8864,1296,2025-07-25,2025-08-23
15111,6117,4845,2026-06-01,2026-06-03
15112,3242,4742,2025-06-22,2025-06-25
15113,880,4044,2025-08-19,2025-08-29
15114,8126,4509,2025-10-09,2025-11-01
15115,3249,4142,2026-04-06,2026-04-18
15116,4143,2966,2026-02-26,2026-03-23
15117,2429,846,2025-07-11,2025-07-14
15118,22,773,2026-06-11,2026-07-03
15119,6544,1244,2026-02-27,
15120,7910,4602,2026-03-20,2026-04-11
15121,7173,3974,2026-02-05,2026-02-10
15122,9899,2764,2026-04-07,2026-04-19
15123,5728,3345,2025-07-07,2025-07-19
15124,853,4834,2025-11-29,2025-12-04
15125,226,4616,2025-10-21,2025-11-19
15126,6247,3262,2026-01-08,2026-02-02
15127,8374,811,2026-05-26,2026-05-30
15128,3380,71,2025-11-22,2025-12-22
15129,6375,3419,2026-05-26,
15130,4822,1675,2026-03-01,2026-03-21
15131,2883,2841,2026-01-14,2026-01-17
15132,2262,853,2026-02-23,
15133,974,2442,2025-08-08,2025-08-10
15134,3023,3900,2026-04-05,2026-04-29
15135,6838,1711,2026-04-13,2026-04-22
15136,4488,3900,2025-07-04,2025-07-21
15137,2543,606,2026-02-04,
15138,9310,42,2025-10-04,2025-10-11
15139,4462,2973,2026-06-02,2026-06-28
15140,8921,1174,2026-03-21,2026-04-13
15141,2333,2407,2025-08-14,
15142,9578,1111,2026-04-10,2026-04-14
15143,1151,4946,2025-10-07,
15144,2250,2844,2026-04-13,2026-05-06
15145,9606,3987,2026-04-19,
15146,3045,844,2025-09-10,2025-09-27
15147,3318,4049,2026-01-25,2026-02-04
15148,1278,3555,2025-07-29,2025-08-09
15149,4147,1465,2025-09-03,2025-09-30
15150,2832,3903,2025-07-04,2025-07-20
15151,8051,3327,2026-05-25,
15152,10253,2188,2025-06-24,
15153,995,2519,2025-08-31,
15154,4075,2704,2025-11-01,2025-11-18
15155,4034,1438,2026-03-09,2026-03-23
15156,29,1982,2026-03-16,2026-04-03
15157,8462,3646,2025-07-30,2025-08-16
15158,358,1215,2026-03-11,2026-03-16
15159,2516,4641,2025-12-18,2025-12-30
15160,7994,1607,2025-07-23,2025-08-15
15161,5425,105,2026-03-20,2026-04-09
15162,3409,1963,2026-01-27,2026-02-19
15163,6161,4389,2026-02-28,2026-03-16
15164,2889,4654,2026-04-14,2026-04-23
15165,906,2121,2025-10-01,2025-10-26
15166,8029,3139,2026-02-08,
15167,1871,3199,2026-01-17,
15168,5953,1410,2026-01-17,2026-01-19
15169,5312,4073,2026-06-05,2026-06-10
15170,2464,2401,2026-02-24,2026-03-12
15171,722,571,2026-02-12,2026-03-04
15172,3567,3879,2026-05-30,2026-06-10
15173,8031,4124,2025-11-27,
15174,560,4756,2025-07-06,2025-08-01
15175,3184,131,2026-01-09,
15176,5860,2346,2026-01-31,2026-02-21
15177,4392,542,2026-06-04,2026-06-29
15178,9040,3909,2026-02-14,2026-02-23
15179,2958,4791,2025-09-07,2025-09-12
15180,718,4098,2026-04-11,2026-04-18
15181,2451,4298,2026-03-08,2026-04-05
15182,32,3267,2026-05-19,2026-06-05
15183,5332,3376,2025-08-05,2025-08-31
15184,8600,4356,2026-02-12,
15185,8754,1548,2025-09-13,
15186,328,2115,2026-02-13,
15187,1419,2056,2025-12-10,2025-12-12
15188,1331,3176,2025-07-21,2025-08-03
15189,1298,2297,2026-06-08,2026-06-12
15190,9571,1038,2025-11-12,
15191,4625,3715,2025-08-22,2025-08-27
15192,1244,3820,2025-07-21,2025-08-14
15193,4741,3693,2025-12-12,2025-12-20
15194,3976,2647,2025-10-25,2025-10-31
15195,2191,1396,2026-05-09,2026-06-04
15196,2746,4029,2026-04-07,2026-05-06
15197,1375,1943,2026-06-01,2026-06-29
15198,1952,1573,2025-06-24,2025-06-29
15199,9815,268,2025-09-09,
15200,7673,480,2025-07-21,
15201,1475,986,2025-08-08,2025-09-02
15202,194,17,2025-10-21,2025-10-31
15203,7948,2434,2026-03-31,2026-04-29
15204,680,4029,2026-04-29,
15205,6656,1006,2026-04-12,2026-04-24
15206,8591,2345,2025-11-22,2025-12-04
15207,8297,4635,2025-07-07,2025-07-30
15208,4362,4098,2025-09-02,2025-09-05
15209,8161,4122,2025-09-01,2025-09-13
15210,115,202,2025-10-17,2025-11-10
15211,3386,3753,2025-08-29,2025-09-07
15212,5187,4365,2026-02-12,2026-03-12
15213,9726,554,2026-01-16,2026-01-22
15214,1647,2395,2025-08-26,2025-09-16
15215,6289,4317,2025-09-07,2025-10-01
15216,6253,2469,2025-07-31,2025-08-06
15217,4003,568,2025-09-12,2025-10-09
15218,6521,433,2025-12-27,2026-01-19
15219,3882,482,2026-02-15,
15220,1008,1244,2026-03-24,
15221,1059,1925,2025-07-20,2025-07-31
15222,83,2653,2025-11-02,2025-11-20
15223,5678,4117,2026-05-19,2026-06-18
15224,9950,3731,2025-12-31,2026-01-21
15225,7814,2694,2026-03-29,2026-04-26
15226,3776,4775,2026-03-29,2026-03-30
15227,1071,554,2026-01-12,
15228,8162,3945,2026-02-25,2026-03-12
15229,7329,853,2026-04-16,2026-04-22
15230,3003,721,2026-05-08,
15231,2381,1937,2026-06-02,
15232,4712,3301,2025-07-23,2025-07-25
15233,9320,2297,2026-05-02,
15234,7045,3958,2026-03-05,
15235,7282,4200,2026-05-28,2026-06-10
15236,2348,876,2026-03-30,2026-04-16
15237,2832,1231,2026-05-31,2026-06-15
15238,3887,3758,2025-09-28,
15239,3929,906,2025-11-17,2025-12-13
15240,7020,2159,2026-05-29,2026-06-15
15241,1540,1156,2025-09-01,2025-09-17
15242,563,4997,2025-07-16,2025-08-09
15243,6962,197,2026-02-09,2026-03-04
15244,152,4812,2025-09-30,2025-10-18
15245,7893,2856,2025-09-17,2025-10-10
15246,3253,4096,2026-06-14,2026-07-01
15247,9027,2765,2026-02-04,2026-02-27
15248,1080,4695,2025-12-24,
15249,2584,4030,2026-02-26,2026-03-09
15250,4565,3785,2026-03-06,2026-03-29
15251,386,3414,2026-04-28,
15252,4821,439,2025-08-11,2025-08-16
15253,7977,2009,2025-09-27,2025-10-04
15254,930,4845,2025-11-30,2025-12-11
15255,8757,3721,2026-04-22,2026-05-13
15256,882,1859,2025-09-19,2025-10-03
15257,2177,4346,2025-10-04,2025-10-13
15258,9253,3879,2025-06-19,2025-06-20
15259,7100,572,2026-01-03,2026-01-06
15260,3027,1445,2025-10-25,2025-11-04
15261,3679,1364,2026-06-14,2026-06-20
15262,6194,892,2026-01-23,
15263,2024,4835,2025-06-24,2025-06-28
15264,5067,728,2026-02-02,2026-03-04
15265,9221,4192,2026-01-31,2026-02-15
15266,3349,363,2026-06-05,2026-06-11
15267,8951,3453,2025-07-15,2025-08-01
15268,8164,921,2026-06-09,2026-07-01
15269,9919,886,2026-04-02,2026-04-15
15270,1693,1483,2025-09-22,2025-10-07
15271,6712,4446,2025-12-27,2026-01-04
15272,8509,3947,2026-05-05,2026-05-07
15273,4932,4962,2026-06-01,2026-06-09
15274,479,4849,2026-01-04,2026-01-27
15275,8670,2495,2026-02-21,2026-03-09
15276,7049,908,2026-04-30,
15277,1715,2778,2025-12-09,2025-12-21
15278,2081,4778,2025-10-01,2025-10-12
15279,4624,3948,2026-03-24,2026-03-26
15280,7301,1720,2026-06-12,2026-06-30
15281,4620,3460,2025-10-02,2025-10-04
15282,7104,4304,2026-03-20,2026-03-23
15283,5438,1618,2026-04-12,2026-04-16
15284,2547,2429,2026-04-06,2026-04-15
15285,4101,3280,2026-01-29,
15286,7314,2923,2026-03-13,2026-03-14
15287,1760,689,2025-12-26,2026-01-15
15288,5840,67,2025-08-12,
15289,2158,915,2025-08-18,2025-08-21
15290,4101,2495,2025-07-22,2025-07-27
15291,7892,1489,2025-12-18,2026-01-08
15292,461,1487,2026-01-23,
15293,1267,2215,2025-09-17,2025-09-26
15294,10291,4632,2025-11-06,
15295,7572,1736,2025-07-08,2025-07-25
15296,9936,1480,2026-03-20,2026-03-22
15297,2125,4472,2025-12-09,2025-12-29
15298,1599,4037,2026-01-08,2026-02-04
15299,7335,4259,2025-07-26,2025-08-05
15300,4917,1861,2025-12-04,2026-01-03
15301,8270,2685,2025-07-19,2025-08-12
15302,4226,134,2025-08-18,2025-09-01
15303,7726,3512,2026-02-18,2026-02-26
15304,3870,939,2025-10-30,2025-11-19
15305,8275,1530,2026-03-27,2026-04-12
15306,5490,1158,2025-06-14,2025-06-26
15307,2135,2841,2025-11-07,
15308,6882,4131,2025-12-14,
15309,8827,3989,2026-04-01,2026-04-19
15310,7289,3419,2025-07-08,2025-07-25
15311,1531,3256,2026-03-31,2026-04-01
15312,2446,4311,2025-11-22,2025-11-25
15313,573,3617,2025-09-10,2025-09-24
15314,8632,2061,2026-03-10,2026-03-21
15315,647,3020,2025-10-18,
15316,10308,484,2025-09-19,2025-10-09
15317,5849,4220,2025-10-24,
15318,8176,3288,2025-11-22,2025-12-02
15319,7814,4743,2025-06-25,2025-07-13
15320,8603,4449,2026-05-19,2026-05-29
15321,2452,921,2025-10-24,2025-10-28
15322,9270,4693,2025-08-16,2025-08-23
15323,6395,1618,2025-11-10,2025-12-05
15324,3278,1568,2025-09-15,2025-10-05
15325,8321,3837,2026-06-13,
15326,7475,2439,2025-09-16,2025-09-27
15327,6979,3978,2026-06-11,2026-06-26
15328,7564,4441,2025-08-11,2025-09-05
15329,2248,1800,2025-08-30,2025-08-31
15330,9773,244,2026-01-23,2026-02-18
15331,1858,2613,2025-09-30,2025-10-30
15332,2078,3799,2026-03-18,2026-04-08
15333,4160,2301,2025-12-30,2026-01-29
15334,2412,3212,2025-09-30,2025-10-11
15335,6738,754,2025-12-27,2026-01-26
15336,4532,968,2026-04-23,2026-05-16
15337,8260,948,2025-07-13,
15338,2086,2917,2025-10-05,2025-10-30
15339,4105,2837,2025-08-03,2025-08-15
15340,1953,4164,2026-05-27,2026-06-05
15341,5513,559,2025-12-29,
15342,2835,3640,2026-05-22,2026-05-23
15343,835,907,2025-07-05,2025-07-24
15344,4356,67,2026-03-11,2026-03-27
15345,7109,4214,2025-07-26,2025-08-25
15346,6767,3110,2025-11-10,2025-12-10
15347,7808,707,2025-11-25,
15348,8565,2287,2026-01-13,2026-01-25
15349,5463,2475,2025-07-25,2025-08-09
15350,9387,2687,2025-09-30,2025-10-12
15351,2335,601,2026-02-17,2026-03-08
15352,2871,1605,2025-08-31,
15353,298,2295,2026-05-31,
15354,7939,4834,2026-01-28,2026-01-29
15355,667,3469,2025-11-13,2025-12-01
15356,6207,1035,2026-01-22,2026-01-23
15357,9351,2552,2026-01-12,2026-02-04
15358,1911,4494,2025-08-17,2025-08-27
15359,9430,2095,2026-05-27,2026-05-29
15360,571,1616,2026-03-10,
15361,4624,1770,2025-08-13,2025-08-16
15362,5010,3716,2025-08-20,2025-09-06
15363,1692,106,2025-07-06,2025-07-10
15364,3252,3746,2025-10-23,2025-11-13
15365,8630,1850,2026-03-09,2026-04-04
15366,8637,1006,2025-10-09,2025-10-18
15367,2099,968,2025-09-12,
15368,6089,1192,2025-06-22,
15369,3833,1982,2026-01-08,2026-01-26
15370,5394,300,2026-02-28,2026-03-03
15371,4598,3802,2026-05-14,
15372,6471,2404,2026-03-26,2026-03-29
15373,8795,1548,2025-06-16,
15374,3940,3751,2026-03-04,2026-03-22
15375,6354,3643,2026-03-20,2026-04-02
15376,6895,1628,2025-11-24,2025-11-25
15377,4520,3948,2025-11-13,2025-11-23
15378,650,4670,2026-05-02,2026-06-01
15379,142,1330,2025-08-07,2025-08-17
15380,9011,1454,2026-05-13,2026-06-06
15381,7525,1247,2025-07-06,2025-07-14
15382,5759,3101,2025-07-13,
15383,9753,2396,2025-09-04,
15384,1400,350,2025-08-29,2025-09-05
15385,4738,3297,2025-09-19,
15386,4305,3958,2025-06-16,2025-07-10
15387,8759,2398,2025-11-29,2025-12-12
15388,7489,315,2026-01-26,2026-02-24
15389,9976,2279,2025-08-24,2025-09-09
15390,9089,2903,2026-03-28,2026-04-20
15391,4558,4519,2026-04-14,
15392,3388,4178,2025-08-04,2025-09-02
15393,6040,184,2025-10-11,
15394,957,4931,2026-02-14,
15395,4428,3313,2025-10-07,2025-10-31
15396,2230,2593,2025-07-28,2025-08-15
15397,9435,1803,2025-08-25,2025-09-22
15398,8385,2294,2026-01-26,2026-02-16
15399,9031,2751,2025-08-01,2025-08-09
15400,4894,1800,2025-11-08,2025-12-07
15401,3752,2153,2026-04-10,
15402,1295,3731,2025-12-07,2025-12-31
15403,3451,4886,2026-04-03,2026-04-19
15404,6470,4825,2026-04-14,
15405,3075,2747,2026-01-14,
15406,5367,3646,2025-09-05,2025-10-01
15407,7341,4952,2026-05-24,2026-06-18
15408,6097,3327,2025-10-18,
15409,7667,1573,2025-07-08,2025-07-17
15410,2602,1180,2026-02-19,2026-03-14
15411,4708,4572,2026-02-18,2026-03-07
15412,2464,164,2026-06-12,2026-07-06
15413,959,4385,2025-09-20,2025-09-26
15414,3873,1063,2025-08-27,2025-09-26
15415,9758,4414,2025-12-07,2025-12-13
15416,6676,4658,2026-06-05,
15417,2224,4411,2026-02-05,
15418,9934,3557,2026-01-03,2026-02-01
15419,3216,3001,2025-12-20,2026-01-05
15420,8745,1890,2025-09-10,2025-10-09
15421,5624,4113,2026-03-30,
15422,4681,135,2025-12-23,
15423,8899,1449,2026-02-21,2026-03-06
15424,8867,3463,2025-07-24,2025-08-09
15425,8926,674,2026-01-04,2026-01-23
15426,9762,1418,2025-11-16,2025-12-03
15427,2245,1703,2025-12-31,2026-01-04
