id_avaliacao,id_usuario,id_livro,nota,comentario,data_avaliacao
3498,499,1247,5,Sonho sombra,2025-12-25
3499,2706,2897,4,Mundo mar tempo historia,2026-01-12
3500,2608,693,3,Mundo fogo,2026-02-07
3501,731,1650,3,Mar cidade,2026-01-19
3502,9535,4113,2,Luz cidade vento,2026-03-30
3503,6496,3113,4,Leitura luz,2026-05-14
3504,1029,1875,5,Dados mar memoria silencio,2026-01-29
3505,9601,530,4,Vento sonho,2026-02-21
3506,4490,3532,3,Tempo sombra dados leitura,2025-11-22
3507,2191,1349,3,Tempo luz luz,2025-11-01
3508,4193,4634,5,Sonho vento cidade fogo,2025-11-12
3509,2755,349,4,Leitura vento,2025-08-17
3510,9968,4100,4,Historia silencio cidade sonho,2026-01-09
3511,283,1285,2,Mar vento,2025-09-15
3512,3027,4841,2,Silencio leitura luz leitura,2025-07-06
3513,7826,598,3,Mundo dados tempo,2025-12-04
3514,7977,878,2,Dados mar,2025-06-18
3515,255,2383,3,Sombra mar sombra tempo,2025-12-24
3516,916,2808,3,Luz tempo,2026-04-08
3517,9241,2849,2,Fogo mundo,2026-05-17
3518,2597,2003,4,Vento mar leitura tempo,2025-07-28
3519,2627,921,3,Mundo luz luz,2026-06-09
3520,9364,2475,4,Sombra vento,2025-07-19
3521,2474,3341,4,Leitura mar tempo,2026-03-14
3522,5088,69,2,Sombra sonho vento,2025-10-11
3523,1846,253,2,Memoria sonho memoria,2025-08-28
3524,7376,3373,5,Cidade sonho sombra,2025-06-27
3525,9064,3077,3,Sonho leitura memoria,2025-11-25
3526,4060,4355,5,Silencio leitura,2026-04-13
3527,417,2351,2,Vento fogo historia sombra,2026-03-23
3528,9477,2747,2,Cidade tempo memoria sombra,2025-08-06
3529,7022,1465,3,Silencio vento,2026-05-13
3530,1901,399,3,Tempo mundo sonho vento,2026-03-05
3531,7118,82,3,Leitura silencio cidade cidade,2025-11-20
3532,8032,49,4,Luz sombra fogo vento,2026-04-24
3533,1058,3386,4,Sombra leitura mundo cidade,2025-07-08
3534,6685,4271,5,Fogo historia,2026-05-07
3535,4672,2901,5,Leitura cidade luz,2025-07-26
3536,4759,795,2,Sombra memoria fogo,2025-08-07
3537,6352,1314,5,Mundo vento,2026-04-04
3538,467,1310,3,Silencio sonho memoria sonho,2025-12-26
3539,8889,4507,4,Mundo leitura cidade silencio,2026-05-23
3540,9640,1648,2,Dados sonho,2026-04-09
3541,2600,4622,2,Historia mundo tempo vento,2025-10-26
3542,6751,4726,4,Memoria luz,2025-12-09
3543,6472,3780,4,Mundo vento historia,2025-12-25
3544,5325,4686,4,Vento memoria cidade,2025-06-28
3545,8102,1100,4,Vento leitura,2025-06-26
3546,362,3091,4,Dados memoria,2026-06-01
3547,5683,2204,4,Mundo leitura dados cidade,2026-01-29
3548,6389,2675,3,Luz sonho memoria,2025-12-11
3549,118,4815,5,Mundo mundo vento,2026-02-02
3550,5529,1763,4,Cidade memoria sombra historia,2026-01-02
3551,9370,3245,4,Memoria historia vento mundo,2026-03-24
3552,5105,2881,4,Tempo sonho,2026-04-27
3553,9916,161,5,Historia memoria sombra,2026-04-02
3554,7969,1581,5,Dados tempo luz,2025-11-20
3555,1433,2404,5,Silencio luz tempo,2026-01-17
3556,8980,1449,2,Leitura sombra vento,2026-05-03
3557,1707,1737,4,Sombra vento fogo,2026-06-04
3558,6692,1907,4,Tempo mar silencio leitura,2025-09-07
3559,2216,1865,2,Sonho memoria sonho,2025-09-12
3560,5736,1483,3,Memoria sonho,2026-05-29
3561,1029,4221,2,Tempo sombra luz sombra,2025-09-23
3562,9235,653,3,Leitura sombra mundo,2025-09-17
3563,7958,3777,4,Fogo fogo cidade silencio,2025-09-28
3564,3561,2052,4,Silencio sonho leitura mar,2026-02-19
3565,7616,503,5,Leitura cidade,2025-07-26
3566,8967,3654,2,Mar memoria luz,2026-01-01
3567,4002,2109,3,Fogo mar sombra,2026-03-27
3568,4429,2267,2,Dados mundo leitura,2025-07-30
3569,4208,1003,3,Sombra historia memoria vento,2026-03-08
3570,9526,2840,3,Vento luz vento,2025-12-30
3571,3611,1493,4,Mar silencio,2026-01-29
3572,1998,1799,4,Mar leitura,2025-11-28
3573,6832,2094,3,Historia silencio luz sombra,2025-12-15
3574,998,2041,4,Historia silencio dados leitura,2025-10-10
3575,8037,377,3,Dados fogo,2026-01-05
3576,9403,4832,4,Dados silencio,2025-09-05
3577,8810,1014,3,Mundo vento,2026-05-07
3578,2261,4224,4,Vento cidade leitura vento,2025-08-29
3579,1531,4220,4,Sonho fogo luz,2025-10-24
3580,7891,4122,5,Dados dados vento,2026-02-24
3581,6138,3429,3,Dados vento historia historia,2025-10-11
3582,7194,1379,4,Fogo tempo mundo fogo,2026-05-05
3583,6200,4046,2,Dados sonho vento,2026-02-19
3584,2052,3630,2,Mar tempo memoria vento,2025-12-21
3585,4742,3879,3,Cidade tempo luz,2025-11-27
3586,2955,1618,1,Cidade vento,2025-11-15
3587,7148,3579,5,Mar historia historia memoria,2026-04-27
3588,1214,3523,2,Mundo tempo vento luz,2025-08-23
3589,9056,4283,4,Luz mar,2026-01-05
3590,6767,1869,4,Memoria fogo silencio sonho,2025-12-08
3591,1214,4098,5,Silencio cidade mar leitura,2026-05-27
3592,4907,3233,3,Leitura silencio,2025-08-23
3593,4605,4924,2,Mundo historia historia tempo,2026-01-11
3594,6907,582,3,Fogo luz dados,2026-01-06
3595,3292,3715,3,Historia cidade,2025-10-22
3596,9640,1436,4,Historia mar historia dados,2025-07-04
3597,7965,2048,2,Historia dados historia,2025-12-22
3598,3550,4124,4,Historia silencio,2025-11-13
3599,3291,4755,5,Dados sombra,2026-02-21
3600,4176,4631,3,Vento dados historia,2026-05-19
3601,6298,2061,4,Luz sonho mundo memoria,2025-08-21
3602,3794,4950,2,Sonho mar mundo mundo,2025-11-07
3603,7175,535,3,Silencio dados,2025-06-25
3604,847,3220,5,Leitura dados sonho fogo,2025-10-11
3605,7796,2497,5,Sombra dados tempo,2026-06-04
3606,3838,2330,4,Sombra historia dados leitura,2026-04-03
3607,6755,3846,5,Historia mar,2025-10-01
3608,7290,271,5,Mundo sonho,2025-12-11
3609,1492,2526,4,Vento historia silencio,2025-06-16
3610,2025,3226,4,Mundo leitura,2025-09-27
3611,5846,3233,2,Tempo luz luz memoria,2025-09-12
3612,5376,1062,3,Leitura fogo,2025-11-07
3613,6140,4950,3,Sombra sombra fogo luz,2026-03-10
3614,2152,3073,2,Mundo memoria,2025-12-03
3615,4005,2206,4,Sonho vento tempo leitura,2025-08-17
3616,8069,433,2,Mar sonho historia,2026-02-11
3617,5266,420,4,Cidade mar,2025-10-10
3618,3029,327,5,Luz fogo mundo,2025-06-29
3619,8781,3058,2,Vento leitura luz,2025-09-13
3620,1860,2001,3,Mar luz silencio,2026-05-11
3621,3745,2531,3,Dados historia mar,2026-01-24
3622,2646,4085,4,Luz luz fogo,2025-08-19
3623,1092,447,3,Historia cidade vento mar,2025-07-01
3624,88,4030,4,Mar memoria,2025-08-19
3625,4850,3043,5,Sonho vento tempo fogo,2025-07-01
3626,5398,1664,3,Silencio fogo leitura,2025-12-27
3627,7071,3777,4,Historia tempo dados sombra,2026-01-22
3628,6769,1364,4,Mundo tempo,2025-06-21
3629,4725,2195,3,Dados luz silencio memoria,2026-06-11
3630,4734,1542,4,Mar silencio luz,2025-07-18
3631,2645,1982,3,Sonho cidade,2025-10-20
3632,4263,2586,4,Mar fogo,2025-08-01
3633,7731,3305,3,Leitura mar historia fogo,2026-03-13
3634,3131,4812,4,Mundo mar historia,2026-03-26
3635,7086,1741,4,Sonho fogo mar,2025-09-26
3636,7054,2209,4,Luz silencio memoria,2026-06-06
3637,1104,1225,2,Vento silencio historia sombra,2025-08-03
3638,924,558,2,Dados fogo mar luz,2025-08-18
3639,9040,2209,4,Luz historia vento silencio,2025-08-14
3640,5594,3320,3,Dados cidade tempo vento,2025-10-29
3641,8172,82,2,Silencio tempo,2026-05-14
3642,1174,4860,2,Silencio tempo tempo,2025-06-15
3643,6368,4032,2,Tempo dados sonho memoria,2026-01-14
3644,6447,1487,4,Luz mundo,2025-11-17
3645,3840,91,4,Silencio sonho,2026-04-23
3646,9448,363,5,Tempo vento,2025-07-09
3647,3647,2777,3,Memoria memoria sonho luz,2025-06-30
3648,3595,740,5,Mar silencio fogo,2026-03-01
3649,7335,4578,4,Sombra luz silencio mundo,2026-04-18
3650,6739,147,5,Tempo memoria,2025-11-30
3651,255,428,4,Sonho luz,2025-10-16
3652,9696,1637,2,Sonho sombra,2026-02-17
3653,9474,2411,3,Vento cidade fogo vento,2026-06-12
3654,941,3209,5,Vento sonho cidade,2026-05-12
3655,7707,1869,3,Fogo mundo luz vento,2025-09-03
3656,1160,553,4,Mar tempo,2025-09-28
3657,4474,1138,4,Silencio tempo silencio,2026-05-24
3658,7971,1788,5,Luz sombra leitura luz,2026-04-24
3659,1681,150,3,Sombra silencio memoria cidade,2026-01-17
3660,1122,3523,3,Cidade tempo,2026-01-01
3661,75,2284,4,Mar memoria sombra,2026-04-06
3662,2891,2789,4,Memoria silencio,2026-02-03
3663,7389,3899,3,Memoria dados,2025-12-13
3664,3906,3078,4,Sombra memoria fogo sonho,2025-12-20
3665,5489,862,3,Mar mundo,2026-02-27
3666,7004,3297,3,Mar sonho fogo,2025-06-20
3667,4227,109,4,Vento sombra tempo sonho,2025-07-26
3668,1986,3452,4,Mar memoria sonho sonho,2025-11-19
3669,7247,1244,4,Mar tempo leitura,2026-02-17
3670,9909,1259,2,Dados sonho cidade mar,2025-06-18
3671,438,3693,1,Leitura dados mar fogo,2025-07-25
3672,1858,2846,2,Historia sonho cidade,2025-06-15
3673,5068,921,3,Fogo cidade leitura,2025-09-14
3674,3834,4285,3,Mundo luz mundo dados,2026-06-02
3675,8807,4824,4,Cidade historia mar sonho,2025-08-04
3676,9209,428,3,Dados cidade,2025-10-10
3677,1232,2446,5,Fogo luz luz leitura,2025-07-30
3678,1092,2687,4,Mar silencio,2025-09-15
3679,7757,508,4,Tempo luz,2026-04-20
3680,8384,1286,5,Tempo cidade sombra,2026-01-10
3681,5086,625,4,Leitura memoria tempo silencio,2026-02-12
3682,9782,853,3,Vento historia tempo cidade,2025-11-30
3683,1698,2142,3,Dados sombra,2026-05-13
3684,1374,2287,3,Sonho dados,2025-08-02
3685,7120,1088,3,Luz vento dados mundo,2025-10-29
3686,2471,363,5,Memoria sombra,2025-07-02
3687,3247,3113,4,Silencio memoria tempo,2025-12-10
3688,4765,4835,4,Sombra historia,2025-10-16
3689,6514,3770,3,Sonho mundo silencio,2026-02-09
3690,9797,1292,4,Historia dados fogo,2025-09-26
3691,6416,2700,5,Mar fogo luz,2025-12-09
3692,7217,3078,2,Historia sombra tempo,2025-10-12
3693,8932,554,5,Fogo mundo sombra leitura,2025-10-19
3694,6975,10,4,Sombra vento memoria,2025-10-21
3695,2150,1034,2,Luz dados mundo luz,2025-12-15
3696,6332,2735,5,Mundo sonho luz mar,2025-07-25
3697,797,2629,5,Fogo sombra,2025-11-07
3698,8847,858,3,Leitura sombra mar leitura,2026-01-07
3699,915,4533,4,Cidade fogo,2026-02-14
3700,8635,102,4,Tempo luz silencio mundo,2026-05-19
3701,8758,2495,3,Silencio mar historia leitura,2025-07-19
3702,2869,2309,2,Mar dados silencio vento,2026-02-10
3703,3271,2296,3,Mundo tempo fogo,2025-08-23
3704,3363,2162,3,Mar sombra vento,2026-03-15
3705,5262,1972,4,Mar dados tempo memoria,2026-01-13
3706,8402,4768,4,Vento mundo,2026-03-16
3707,7181,997,3,Cidade luz vento,2026-05-16
3708,1047,574,4,Vento silencio sombra,2026-02-04
3709,245,4348,3,Historia leitura mundo sonho,2025-07-03
3710,8860,339,5,Mar historia,2025-10-09
3711,89,1959,4,Mar mundo,2026-01-27
3712,5439,2958,3,Sonho fogo,2026-05-17
3713,8597,4482,3,Fogo memoria sonho,2026-04-05
3714,7596,798,4,Fogo vento memoria,2026-03-06
3715,1205,2189,5,Historia luz memoria,2026-01-15
3716,126,1675,5,Silencio luz cidade,2026-04-22
3717,5035,921,3,Mar luz,2025-07-19
3718,2778,4365,5,Silencio memoria,2025-07-12
3719,9652,4012,3,Vento sombra memoria historia,2026-02-02
3720,7902,39,5,Mar dados sonho historia,2026-04-12
3721,5970,842,2,Leitura fogo dados,2026-03-12
3722,9420,1372,2,Sonho mundo sombra tempo,2026-03-28
3723,486,3101,3,Luz sombra mundo,2025-08-19
3724,8513,1818,3,Vento mundo sonho,2026-03-16
3725,5014,3185,4,Historia vento leitura leitura,2026-04-03
3726,6948,765,4,Sombra vento memoria,2025-09-10
3727,2662,1,4,Tempo sombra tempo dados,2025-11-09
3728,2767,3179,2,Sonho tempo historia tempo,2025-08-28
3729,8876,4841,3,Dados dados,2025-07-19
3730,6041,84,4,Vento vento,2026-02-03
3731,2363,2289,3,Leitura mundo memoria historia,2026-03-07
3732,6459,4418,4,Sombra leitura,2025-12-29
3733,4718,842,3,Vento cidade sombra fogo,2026-01-28
3734,7368,707,4,Vento mar,2026-04-03
3735,1134,2391,1,Mar cidade,2026-04-13
3736,4983,1025,3,Vento mundo leitura sonho,2026-01-14
3737,2299,4202,3,Leitura mundo silencio,2026-04-27
3738,1786,623,3,Memoria cidade dados sombra,2026-05-29
3739,3641,83,5,Mar sombra,2026-01-16
3740,294,1185,3,Tempo leitura fogo sombra,2025-10-14
3741,3950,4632,4,Silencio cidade sombra,2026-03-27
3742,5011,2973,3,Dados mar sonho,2026-05-13
3743,105,3843,3,Tempo silencio,2025-07-14
3744,1202,363,5,Leitura sonho sonho,2025-11-17
3745,1306,3001,5,Historia tempo mar silencio,2026-02-08
3746,4037,2591,2,Leitura mundo fogo memoria,2026-04-05
3747,6380,3715,3,Tempo dados,2025-06-21
3748,8192,2276,5,Tempo sombra,2026-03-10
3749,8676,1533,3,Cidade luz sonho,2025-07-15
3750,8246,1723,4,Mundo sombra fogo luz,2026-01-17
3751,1137,3237,4,Leitura tempo,2026-04-08
3752,3892,347,3,Historia luz mar cidade,2025-10-15
3753,9502,718,5,Dados dados,2026-06-10
3754,4506,3222,5,Mar historia,2025-12-08
3755,9887,1694,4,Mundo cidade cidade vento,2025-09-21
3756,7241,968,3,Silencio silencio mar,2026-03-17
3757,5023,2840,2,Vento silencio,2026-03-16
3758,9412,1374,3,Silencio tempo,2026-02-02
3759,5896,4472,4,Cidade dados mar luz,2025-09-19
3760,9007,3737,4,Luz sonho leitura,2025-06-24
3761,1725,864,3,Luz historia,2025-11-13
3762,7168,3716,3,Mar memoria,2025-11-17
3763,8657,4017,5,Silencio memoria,2025-10-24
3764,6492,3407,3,Sonho luz,2025-07-11
3765,181,1546,4,Cidade mar dados tempo,2025-06-16
3766,2795,4816,5,Luz mundo,2025-12-16
3767,4963,3087,2,Luz silencio,2025-11-17
3768,3396,342,2,Tempo silencio luz sonho,2025-08-11
3769,9489,1377,5,Memoria silencio,2025-08-21
3770,2815,4702,2,Memoria memoria sombra silencio,2026-01-21
3771,528,1439,3,Fogo cidade,2026-04-17
3772,1603,285,5,Mar leitura,2026-05-21
3773,4068,1846,4,Sonho silencio,2026-03-16
3774,716,4624,3,Cidade historia,2025-11-04
3775,438,4389,2,Sombra mundo luz,2026-01-05
3776,8913,402,4,Sonho mar,2025-11-09
3777,5161,4771,2,Leitura fogo leitura,2026-04-07
3778,2690,3201,3,Vento historia luz memoria,2026-01-08
3779,1909,1234,6,Leitura luz mundo sombra,2026-02-03
3780,4312,1600,4,Leitura luz vento silencio,2026-05-22
3781,5186,279,3,Memoria tempo,2026-05-13
3782,9601,862,2,Sombra luz historia,2025-11-09
3783,7228,3128,5,Mundo tempo tempo mundo,2026-05-17
3784,8009,3164,4,Mundo tempo historia,2025-11-02
3785,27,233,4,Sonho vento,2025-08-01
3786,545,2375,4,Silencio sombra dados mundo,2026-03-17
3787,1100,1339,3,Silencio sonho,2026-01-09
3788,1552,1290,3,Leitura leitura,2025-06-27
3789,3550,4955,4,Luz silencio,2025-06-21
3790,4013,3042,2,Fogo sombra sonho,2025-06-22
3791,2602,4037,5,Fogo vento,2025-09-05
3792,5432,2833,5,Dados mundo leitura sombra,2025-08-16
3793,5983,4197,5,Mar fogo historia,2026-01-06
3794,7243,402,4,Mundo silencio mundo dados,2026-01-03
3795,6456,2096,4,Memoria vento,2026-06-03
3796,7413,2608,3,Memoria sonho luz,2025-09-23
3797,874,3777,5,Tempo leitura,2026-03-24
3798,7524,2689,2,Tempo vento,2025-09-05
3799,7353,4878,5,Tempo cidade,2025-11-06
3800,3943,4759,3,Dados luz,2025-11-24
3801,3447,4227,3,Mar mundo,2026-04-11
3802,5491,1600,5,Tempo cidade sonho,2026-05-20
3803,7421,3567,2,Dados fogo dados mar,2026-05-09
3804,9475,2398,5,Mar vento,2025-10-02
3805,7836,118,3,Vento luz leitura memoria,2026-03-19
3806,9222,2312,2,Silencio tempo memoria silencio,2026-06-13
3807,5430,3628,2,Silencio leitura leitura historia,2026-03-23
3808,8598,816,3,Mundo mundo mar vento,2025-10-07
3809,7834,2345,3,Silencio historia silencio memoria,2026-02-19
3810,4410,2512,3,Sombra dados,2026-05-03
3811,6831,3130,2,Silencio silencio sonho,2025-09-04
3812,394,1981,2,Historia mundo,2025-12-21
3813,8110,2346,4,Mar tempo silencio,2025-09-04
3814,4894,159,4,Cidade mundo luz cidade,2025-10-16
3815,6996,3503,3,Mar cidade silencio fogo,2026-03-19
3816,3950,2706,4,Mundo cidade memoria,2026-01-31
3817,7979,2394,1,Sombra dados,2025-11-22
3818,1160,3577,5,Leitura cidade dados,2026-05-12
3819,1606,4277,3,Leitura leitura tempo,2026-04-25
3820,6082,134,3,Mar silencio fogo leitura,2025-10-23
3821,7049,3144,2,Luz tempo historia,2025-10-27
3822,6789,428,5,Cidade cidade leitura mar,2026-05-10
3823,3491,128,5,Sombra historia luz,2026-03-12
3824,9671,221,4,Mundo mar vento,2026-06-12
3825,1779,1834,2,Cidade silencio,2025-09-05
3826,4681,2308,3,Historia fogo historia historia,2026-03-15
3827,1268,2964,3,Luz mar historia mundo,2026-05-09
3828,4951,4920,3,Fogo vento,2025-12-30
3829,2349,1089,3,Luz leitura leitura,2026-03-24
3830,828,3155,4,Vento luz fogo mundo,2025-12-12
3831,8121,1492,4,Luz tempo dados historia,2026-06-12
3832,8549,2805,5,Luz silencio memoria leitura,2025-08-10
3833,4162,1539,4,Historia vento dados cidade,2026-01-06
3834,6432,1830,3,Tempo mar sonho,2026-05-25
3835,2592,4856,3,Silencio mundo silencio,2026-02-10
3836,2088,801,5,Vento mundo historia tempo,2025-07-13
3837,1479,897,4,Silencio luz historia dados,2026-04-18
3838,1501,553,4,Mar dados memoria silencio,2025-08-18
3839,5532,2275,3,Memoria sombra,2025-07-30
3840,5453,3650,3,Luz mundo,2025-12-18
3841,170,437,3,Tempo mar,2025-11-28
3842,4896,1832,5,Mundo cidade leitura,2026-02-20
3843,7103,748,5,Mar fogo vento mundo,2026-03-09
3844,3044,3305,2,Vento fogo silencio,2026-01-09
3845,8463,921,3,Tempo luz,2026-04-09
3846,8491,4849,3,Dados sombra tempo sonho,2025-06-20
3847,1741,1618,2,Historia cidade silencio dados,2025-11-30
3848,2091,2250,4,Cidade sombra luz silencio,2025-08-29
3849,9396,2519,5,Mar mar sombra sonho,2025-07-01
3850,7205,4360,5,Dados vento leitura sonho,2025-09-22
3851,1708,4472,3,Memoria cidade mundo,2025-11-20
3852,7973,2587,4,Leitura tempo sonho,2025-09-20
3853,7517,3631,3,Cidade cidade sonho historia,2026-03-04
3854,4390,1377,5,Sonho historia memoria,2025-08-12
3855,9416,4060,5,Vento fogo sonho historia,2025-12-14
3856,1729,361,1,Luz tempo mundo,2026-03-27
3857,4351,390,3,Vento mundo luz luz,2026-03-09
3858,7719,3448,4,Historia historia,2026-05-27
3859,7269,3094,3,Dados dados sombra,2026-03-05
3860,338,3763,4,Luz dados luz,2025-11-16
3861,9990,626,3,Fogo dados,2025-11-29
3862,3249,24,4,Vento fogo mundo historia,2026-04-13
3863,7304,3272,4,Luz cidade tempo tempo,2026-04-17
3864,5305,602,4,Historia dados,2025-11-11
3865,2310,2052,2,Fogo cidade,2026-02-18
3866,1670,1311,5,Silencio historia,2025-12-27
3867,9134,810,3,Sombra sonho historia,2025-06-24
3868,4619,4135,3,Dados fogo cidade,2025-12-15
3869,7379,4117,3,Tempo luz vento fogo,2025-07-02
3870,1016,2687,3,Vento silencio,2025-08-19
3871,5747,2825,4,Memoria silencio,2025-12-20
3872,5539,3321,5,Luz historia,2025-10-16
3873,1576,1160,3,Memoria tempo sonho sonho,2025-08-31
3874,3553,3795,3,Vento luz,2026-03-02
3875,6610,300,2,Historia luz leitura,2025-07-31
3876,6738,921,3,Historia tempo cidade memoria,2026-05-28
3877,6641,2700,4,Silencio sonho historia fogo,2026-03-25
3878,8188,4178,3,Tempo leitura mar memoria,2025-12-07
3879,9466,4118,4,Leitura mar memoria memoria,2026-01-09
3880,6255,3775,3,Silencio sonho,2025-08-03
3881,2100,3307,5,Mundo mundo dados,2026-01-14
3882,4630,2531,3,Cidade silencio luz,2026-01-11
3883,1912,920,3,Vento luz,2026-04-08
3884,2635,1546,5,Fogo vento,2026-03-04
3885,5253,2752,5,Memoria dados silencio,2025-09-23
3886,9291,1024,2,Historia sombra,2025-10-14
3887,2970,1090,4,Leitura memoria dados,2026-05-18
3888,2863,3518,4,Historia memoria,2025-12-02
3889,9169,1500,3,Tempo sombra,2025-07-20
3890,8077,4538,4,Mundo mar,2025-06-14
3891,5098,492,3,Historia luz vento mar,2025-10-06
3892,2965,4191,4,Silencio leitura vento,2025-07-16
3893,5149,2142,4,Cidade leitura,2026-06-14
3894,5657,1383,5,Memoria luz vento,2026-06-09
3895,6142,1916,1,Tempo tempo cidade,2025-12-05
3896,5643,497,4,Sonho mar luz fogo,2025-11-19
3897,9472,26,3,Cidade mar,2026-04-04
3898,1378,4655,3,Sombra silencio mundo leitura,2025-12-25
3899,1709,3994,4,Tempo fogo sombra,2025-11-18
3900,6057,2470,4,Sonho silencio fogo tempo,2025-12-12
3901,636,1357,4,Fogo historia vento sonho,2025-10-11
3902,6402,2577,5,Vento tempo historia,2026-03-21
3903,737,3595,3,Mundo leitura mar sombra,2025-08-24
3904,9895,1855,4,Mar mundo leitura,2026-02-07
3905,1043,4771,4,Dados vento luz,2025-12-30
3906,2469,2223,3,Mar historia leitura memoria,2025-09-09
3907,7639,3512,5,Mar cidade vento sombra,2025-11-30
3908,6223,1831,5,Leitura cidade fogo,2026-02-08
3909,235,4277,3,Memoria dados tempo historia,2025-06-14
3910,6949,2405,4,Sombra luz cidade tempo,2026-05-07
3911,2381,2495,3,Memoria mundo,2026-03-25
3912,6951,1536,4,Memoria mundo,2026-05-18
3913,110,4431,2,Leitura mundo fogo tempo,2026-02-14
3914,8381,3711,3,Sombra mar,2026-01-06
3915,8696,402,4,Dados sonho,2026-03-04
3916,1304,4932,4,Sonho mundo,2025-06-25
3917,2944,1799,4,Dados fogo,2025-09-22
3918,8367,810,4,Sonho cidade mar mundo,2026-01-05
3919,6893,2179,5,Luz sonho,2025-07-11
3920,3128,2452,5,Mar historia,2025-08-30
3921,6083,32,4,Fogo memoria memoria luz,2026-05-27
3922,71,4335,5,Cidade sonho,2025-10-25
3923,1846,298,2,Luz memoria,2026-01-08
3924,5829,3328,4,Silencio leitura,2025-08-07
3925,1853,2704,5,Memoria mar luz,2025-07-22
3926,7438,2656,5,Fogo luz vento leitura,2026-01-06
3927,1686,8,4,Memoria mundo sonho mar,2025-07-30
